id,name_enUS,name_koKR,name_frFR,name_deDE,name_zhCN,name_ruRU,name_esES,name_ptPT,nameMask,itemId_1,itemId_2,itemId_3,itemId_4,itemId_5,itemId_6,itemId_7,itemId_8,itemId_9,itemId_10,itemId_11,itemId_12,itemId_13,itemId_14,itemId_15,itemId_16,itemId_17,setSpellId_1,setSpellId_2,setSpellId_3,setSpellId_4,setSpellId_5,setSpellId_6,setSpellId_7,setSpellId_8,setThreshold_1,setThreshold_2,setThreshold_3,setThreshold_4,setThreshold_5,setThreshold_6,setThreshold_7,setThreshold_8,requiredSkillId,requiredSkillRank
551,Lieutenant Commander's Refuge,,,Haingewand des Feldkommandanten,少校的庇护,Защита Лейтенанта-Командора,Refugio de Teniente Coronel,Refúgio do Tenente-Comandante,4128894,23294,23295,23280,23281,23308,23309,0,0,0,0,0,0,0,0,0,0,0,14467,23218,14049,45530,0,0,0,0,6,4,2,6,0,0,0,0,0,0
600,Primalist's Trappings,,,Zierat des Primalisten,首领护具,Облачение Предводителя,Atavío del Primigenio,Paramentos Do Primordialista,4128894,81061,81062,81063,81064,81065,81066,0,0,0,0,0,0,0,0,0,0,0,9314,18676,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
601,Rune-Etched Armor,,,Runenverzierte Rüstung,刻有符文的护甲,Рунические Доспехи,Armadura Grabada con Runas,Armadura Gravada Com Runas,4128894,60287,60288,60289,60290,60291,60292,0,0,0,0,0,0,0,0,0,0,0,7219,21598,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
602,Grifter's Armor,,,Rüstung des Gauners,骗子套装,Доспехи Мошенника,Armadura del Estafador,Armadura Do Trapaceiro,4128894,83400,83401,83402,83403,83404,83405,0,0,0,0,0,0,0,0,0,0,0,13665,9121,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
603,Steel Plate Armor,,,Stahlplattenrüstung,钢铁板甲套装,Стальные Латы,Armadura de Placas de Acero,Armadura de Placa de Aço,4128894,83415,83414,83413,83412,83411,83410,0,0,0,0,0,0,0,0,0,0,0,9336,14803,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
604,Diviner's Garments,,,Gewänder des göttlichen Richters,占卜师的服装,Одеяния Провидца,Atuendo de Adivino,Vestuário Do Adivinho,4128894,83282,83281,83280,83285,83284,83283,0,0,0,0,0,0,0,0,0,0,0,9407,9111,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
605,Augerer's Attire,,,Augerer's Robe,预言家的服装,,Atuendo de Adivinador,Traje Do Adivinhador,4128894,83286,83287,83288,83289,83290,83291,0,0,0,0,0,0,0,0,0,0,0,14713,9106,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
606,Pillager's Garb,,,Tücher des Räubers,掠夺者的服装,,Atuendo de Saqueador,Traje Do Saqueador,4128894,83292,83293,83294,83295,83296,83297,0,0,0,0,0,0,0,0,0,0,0,18384,21599,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
607,Red Dragon Mail,,,Roter Drachenschuppenpanzer,红龙锁甲,,Malla de Dragón Rojo,Malha Do Dragão Vermelho,4128894,65000,65001,65002,15047,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,9315,14592,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0
608,Bloody Gladiator's Regalia,,,Ornat des blutigen Feldherren,血色角斗士的法衣,,Atavío del Gladiador Sangriento,Paramentos Do Gladiador Sangrento,4128894,83428,83427,83426,83425,83420,83424,83423,83421,0,0,0,0,0,0,0,0,0,18382,14047,26283,14467,45530,0,0,0,8,6,4,2,2,0,0,0,0,0
609,Bloody Gladiator's Vestments,,,Gewänder des blutigen Feldherren,血色角斗士的套装,,Vestimentas del Gladiador Sangriento,Vestes Do Gladiador Sangrento,4128894,83436,83435,83434,83433,83432,83431,83430,83429,0,0,0,0,0,0,0,0,0,7598,14049,48036,14467,45530,0,0,0,8,6,4,2,2,0,0,0,0,0
610,Bloody Gladiator's Pursuit,,,Streben des blutigen Feldherren,血色角斗士的猎装,,Persecución del Gladiador Sangriento,Perseguição Do Gladiador Sangrento,4128894,60357,60356,60355,60354,60353,60352,60351,60350,0,0,0,0,0,0,0,0,0,7597,18384,9331,9342,8815,25975,14467,45530,8,8,6,6,4,4,2,2,0,0
611,Bloody Gladiator's Battlegear,,,Schlachtrüstung des blutigen Feldherren,血色角斗士的战甲,,Equipo de Batalla del Gladiador Sangriento,Equipamento De Batalha Do Gladiador Sangrento,4128894,60365,60364,60363,60362,60361,60360,60359,60358,0,0,0,0,0,0,0,0,0,7598,14049,48036,14467,45530,0,0,0,8,6,4,2,2,0,0,0,0,0
612,Incendosaur Skin Armor,,,Incendosaurierschuppen Rüstung,熏火龙皮护甲,,Armadura de Piel de Incendiosaurio,Armadura De Pele De Incendossauro,4128894,60572,60568,60582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7711,9233,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
613,Redemption of the Prophecy,,,Vergeltung des Propheten,预言的救赎,,Redención de la Profecía,Redenção Da Profecia,4128894,21704,21889,21683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9343,8815,21408,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0
614,Fall of the Prophet,,,Sturz des Propheten,先知的堕落,,Caída del Profeta,Queda Do Profeta,4128894,21705,21890,21684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9343,8815,21408,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0
615,Hateforge Armor,,,Rüstung der Hassschmiede,仇恨熔炉护甲,,Armadura Forjaodio,Armadura Do Forjador do Ódio,4128894,60573,60574,60575,60576,60577,60578,0,0,0,0,0,0,0,0,0,0,0,9331,48036,8815,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0
616,Living Armor,,,Lebende Rüstung,生存护甲,,Armadura Viviente,Armadura Vivente,4128894,15059,15060,15061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9314,14776,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
617,Warbear Armor,,,Rüstung des Kriegsbären,战熊护甲,,Armadura del Oso de Guerra,Armadura Do Urso De Guerra,4128894,15064,15065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7597,13669,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
618,Dragon Mail,,,Drachenschuppenrüstung,巨龙锁甲,,Malla de Dragón,Malha Do Dragão,4128894,8347,8367,65019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9117,48036,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
619,Bronze Dragon Mail,,,Bronzene Draschenschuppenrüstung,青铜龙锁甲,,Malla de Dragón de Bronce,Malha Do Dragão De Bronze,4128894,60579,60580,60581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687,13670,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
620,Convergence of the Elements,,,Zusammenkunft der Elemente,元素的融合,,Convergencia de los Elementos,Convergência Dos Elementos,4128894,65024,65025,65026,65027,0,0,0,0,0,0,0,0,0,0,0,0,0,18676,13669,15464,13679,14027,24090,0,0,2,3,3,4,4,4,0,0,0,0
621,Cloudweave Raiment,,,Gewand des Wolkenwebers,云织套装,,Vestiduras de Tejido de Nube,Paramentos De Nuvem Tecida,4128894,60558,60557,60556,60555,0,0,0,0,0,0,0,0,0,0,0,0,0,24595,21629,23729,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0
622,Greymane Armor,,,Rüstung der Graumäne,格雷迈恩护甲,,Armadura de Cringris,Armadura Do Greymane,4128894,61313,61324,61376,61378,61377,61379,0,0,0,0,0,0,0,0,0,0,0,7524,45421,44087,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0
623,Dreamsteel Armor,,,Traumstahl Rüstung,梦境钢铁护甲,,Armadura de Acero de Ensueño,Armadura De Sonho De Aço,4128894,61364,61365,61366,61367,0,0,0,0,0,0,0,0,0,0,0,0,0,9330,48036,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
626,Dreamhide Battlegarb,,,Traumleder Lamellen,梦境皮革战甲,,Atuendo de Batalla de Piel de Ensueño,Traje De Batalha De Pele De Sonho,4128894,61356,61357,61358,61359,0,0,0,0,0,0,0,0,0,0,0,0,0,18681,45431,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
627,Dreamthread Regalia,,,Traumfaden Gewand,梦境丝线服饰,,Atavío de Hilo de Ensueño,Paramentos De Fio De Sonho,4128894,61360,61361,61362,61363,0,0,0,0,0,0,0,0,0,0,0,0,0,9346,8815,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
628,Mooncloth Regalia,,,Mondstoff Gewand,月布服饰,,Atavío de Tela Lunar,Paramentos De Tecido Lunar,4128894,14140,14139,14138,18486,18409,14137,15802,0,0,0,0,0,0,0,0,0,0,9408,21364,45491,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0
629,Flarecore Regalia,,,Flimmerkern Gewand,光芒服饰,,Atavío de Núcleo Ígneo,Paramentos De Núcleo De Chama,4128894,16979,19165,16980,19156,18263,65035,0,0,0,0,0,0,0,0,0,0,0,23727,14594,45846,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0
630,Towerforge Battlegear,,,Schlachtrüstung der Turmschmiede,塔铸战甲,,Equipo de Batalla Forjatorre,Equipamento De Batalha Forjatower,4128894,60007,60008,60009,60010,0,0,0,0,0,0,0,0,0,0,0,0,0,15774,45847,45496,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0
631,Spellweaver's Accessories,,,Zubehör des Zauberwebers,织法者配饰,,Accesorios del Tejedor de Hechizos,Acessórios Do Tecelão De Feitiços,4128894,55271,56090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7501,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
632,Ornate Mithril Jewelry,,,Verziehrter Mithril Schmuck,精致秘银珠宝,,Joyería de Mithril Ornamentada,Joias De Mithril Ornamentadas,4128894,56089,56070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25975,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
633,Midnight Regalia,,,Mitternachts Gewand,午夜礼服,,Atavío de Medianoche,Paramentos Da Meia-Noite,4128894,56091,41312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14673,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
634,Stormcloud Jewelry,,,Sturmwolken Schmuck,雷云珠宝,,Joyería de Nubormenta,Joias Da Nuvem Tempestuosa,4128894,56035,56092,56093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9411,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
635,Goldmaster's Jewelry,,,Schatzmeister Schmuck,黄金大师珠宝,,Joyería del Maestro Dorado,Joias Do Mestre Dourado,4128894,56050,41340,56053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21430,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
636,Aquamarine Jewelry,,,Aquamarin Schmuck,青绿石珠宝,,Joyería Aguamarina,Joias De Água-Marinha,4128894,56048,55196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7507,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
637,Mastercrafted Diamond Jewelry,,,Meisterlicher Diamanten Schmuck,精制钻石珠宝,,Joyería de Diamante Magistral,Joias De Diamante Maestral,4128894,56096,56064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23727,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
638,Possessions of the Lost,,,Habe der Verlorenen,失落之物,,Posesiones de los Perdidos,Posses Dos Perdidos,4128894,60790,60809,60798,22253,0,0,0,0,0,0,0,0,0,0,0,0,0,51130,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
639,Medivh's Clarity,,,Klarheit von Medhiv,麦迪文的明晰,,Claridad de Medivh,Claridade De Medivh,4128894,55094,61251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18056,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
640,Dreadslayer's Rampage,,,Toben des Schreckensschlächters,恐惧杀手的暴怒,,Furia del Asesino del Terror,Rampage Do Destruidor Do Terror,4128894,55108,55113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48037,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
641,Lawbringer Battleplate,,,Kampfplatte des Gesetzeshüters,秩序之源战甲,,Placa de Batalla de Justiciero,Armadura de Justiceiro,4128894,47000,47001,47002,47003,47004,47005,47006,47007,0,0,0,0,0,0,0,0,0,51806,13675,51805,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
642,Lawbringer Battlegear,,,Schlachtrüstung des Gesetzeshüters,秩序之源战装,,Equipo de Batalla de Justiciero,Equipamento de Batalha de Justiceiro,4128894,47008,47009,47010,47011,47012,47013,47014,47015,0,0,0,0,0,0,0,0,0,51801,7598,51803,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
643,Judgement Battleplate,,,Kampfplatte des Richturteils,审判战甲,,Placa de Batalla de la Sentencia,Armadura de Sentença,4128894,47016,47017,47018,47019,47020,47021,47022,47023,0,0,0,0,0,0,0,0,0,51811,14054,51815,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
644,Judgement Battlegear,,,Schlachtrüstung des Richturteils,审判战装,,Equipo de Batalla de la Sentencia,Equipamento de Batalha de Sentença,4128894,47024,47025,47026,47027,47028,47029,47030,47031,0,0,0,0,0,0,0,0,0,51811,14054,21882,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
645,Avenger's Battleplate,,,Kampfplatte des Vergelters,复仇者战甲,,Equipo de Batalla del Vengador,Armadura do Vingador,4128894,47032,47033,47034,47035,47036,0,0,0,0,0,0,0,0,0,0,0,0,51819,28264,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
646,Avenger's Armor,,,Rüstung des Vergelters,复仇者装甲,,Armadura del Vengador,Armadura do Vingador,4128894,47037,47038,47039,47040,47041,0,0,0,0,0,0,0,0,0,0,0,0,57161,51817,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
647,Redemption Battleplate,,,Kampfplatte der Erlösung,救赎战甲,,Armadura de la Redención,Armadura de Redenção,4128894,47042,47043,47044,47045,47046,47047,47048,47049,47050,0,0,0,0,0,0,0,0,13676,28325,51823,23213,0,0,0,0,2,4,6,8,0,0,0,0,0,0
648,Redemption Battlegear,,,Schlachtrüstung der Erlösung,救赎战装,,Equipo de Batalla de Redención,Equipamento de Batalha de Redenção,4128894,47051,47052,47053,47054,47055,47056,47057,47058,47059,0,0,0,0,0,0,0,0,7599,8815,51823,23213,0,0,0,0,2,4,6,8,0,0,0,0,0,0
649,Cenarion Regalia,,,Ornat des Cenarius,塞纳里奥服饰,,Vestiduras de Cenarius,Vestes de Cenarius,4128894,47330,47331,47332,47333,47334,47335,47336,47337,0,0,0,0,0,0,0,0,0,18382,52323,52325,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
650,Cenarion Harness,,,Geschirr des Cenarius,塞纳里奥套甲,,Arnés de Cenarius,Arnés de Cenarius,4128894,47338,47339,47340,47341,47342,47343,47344,47345,0,0,0,0,0,0,0,0,0,52350,52351,52352,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
651,Stormrage Regalia,,,Ornat des Sturmgrimms,怒风服饰,,Vestiduras de Tempestira,Vestes Tempestira,4128894,47346,47347,47348,47349,47350,47351,47352,47353,0,0,0,0,0,0,0,0,0,52326,52328,52330,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
652,Stormrage Harness,,,Geschirr des Sturmgrimms,怒风套甲,,Arnés de Tempestira,Arnés Tempestira,4128894,47354,47355,47356,47357,47358,47359,47360,47361,0,0,0,0,0,0,0,0,0,52354,52355,52357,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
653,Genesis Raiment,,,Gewand des Genesis,起源服饰,,Vestiduras Génesis,Vestes Gênesis,4128894,47362,47363,47364,47365,47366,0,0,0,0,0,0,0,0,0,0,0,0,52344,52345,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
654,Genesis Harness,,,Geschirr des Genesis,起源套甲,,Arnés Génesis,Arnés Gênesis,4128894,47367,47368,47369,47370,47371,0,0,0,0,0,0,0,0,0,0,0,0,52358,52360,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
655,Dreamwalker Regalia,,,Gewand des Traumläufers,梦游者礼服,,Vestiduras Caminasueños,Vestes Caminhassonhos,4128894,47372,47373,47374,47375,47376,47377,47378,47379,47380,0,0,0,0,0,0,0,0,52333,52331,52335,52337,0,0,0,0,2,4,6,8,0,0,0,0,0,0
656,Dreamwalker Harness,,,Geschirr des Traumläufers,梦游者套甲,,Arnés Caminasueños,Arnés Caminhassonhos,4128894,47381,47382,47383,47384,47385,47386,47387,47388,47389,0,0,0,0,0,0,0,0,13670,52363,52364,52366,0,0,0,0,2,4,6,8,0,0,0,0,0,0
657,Arcanist's Vestments,,,Gewänder des Arkanisten,奥术师服饰,,Vestimentas de Arcanista,Vestes de Arcanista,4128894,47078,47079,47080,47081,47082,47083,47084,47085,0,0,0,0,0,0,0,0,0,8815,52568,52587,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
658,Netherwind Vestments,,,Gewänder des Netherwinds,灵风服饰,,Vestimentas Viento Abisal,Vestes Vento Abissal,4128894,47086,47087,47088,47089,47090,47091,47092,47093,0,0,0,0,0,0,0,0,0,52579,52570,52572,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
659,Enigma Vestments,,,Gewänder der Rätsel,神秘服饰,,Vestimentas Enigma,Vestes Enigma,4128894,47094,47095,47096,47097,47098,0,0,0,0,0,0,0,0,0,0,0,0,52586,52594,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
660,Frostfire Vestments,,,Gewänder des Frostfeuers,霜火服饰,,Vestimentas de Fuego de Escarcha,Vestes de Fogo de Gelo,4128894,47099,47100,47101,47102,47103,47104,47105,47106,47107,0,0,0,0,0,0,0,0,52582,52592,52580,52589,0,0,0,0,2,4,6,8,0,0,0,0,0,0
661,Regalia of Prophecy,,,Gewand der Prophezeiung,预言布服,,Vestimentas de Profecía,Vestes de Profecia,4128894,47198,47199,47200,47201,47202,47203,47204,47205,0,0,0,0,0,0,0,0,0,51771,51772,51774,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
662,Regalia of Transcendence,,,Gewand der Transzendenz,卓越布服,,Vestiduras de Trascendencia,Vestes de Transcendência,4128894,47206,47207,47208,47209,47210,47211,47212,47213,0,0,0,0,0,0,0,0,0,51775,51776,51778,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
663,Attire of the Oracle,,,Gewänder des Orakels,神谕者布服,,Vestimentas del Oráculo,Vestes de Oráculo,4128894,47214,47215,47216,47217,47218,0,0,0,0,0,0,0,0,0,0,0,0,51797,51798,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
664,Regalia of Faith,,,Gewand des Glaubens,信仰礼服,,Atavío de Fe,Vestes de Fé,4128894,47219,47220,47221,47222,47223,47224,47225,47226,47227,0,0,0,0,0,0,0,0,51779,51780,51782,51784,0,0,0,0,2,4,6,8,0,0,0,0,0,0
665,Earthfury Battlegear,,,Schlachtrüstung der Erdwut,大地之怒战甲,,Equipo de Batalla de Furia de la Tierra,Equipamento de Batalha Fúria da Terra,4128894,47120,47121,47122,47123,47124,47125,47126,47127,0,0,0,0,0,0,0,0,0,51837,51838,51840,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
666,Earthfury Garb,,,Gewand der Erdwut,大地之怒服装,,Atuendo de Furia de la Tierra,Traje Fúria da Terra,4128894,47128,47129,47130,47131,47132,47133,47134,47135,0,0,0,0,0,0,0,0,0,51861,51867,46114,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
667,Battlegear of the Ten Storms,,,Schlachtrüstung der zehn Stürme,无尽风暴战装,,Equipo de Batalla de las Diez Tormentas,Equipamento de Batalha das Dez Tempestades,4128894,47136,47137,47138,47139,47140,47141,47142,47143,0,0,0,0,0,0,0,0,0,51841,51844,51846,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
668,The Ten Storms,,,Die zehn Stürme,无尽风暴,,Las Diez Tormentas,As Dez Tempestades,4128894,47144,47145,47146,47147,47148,47149,47150,47151,0,0,0,0,0,0,0,0,0,51892,23570,23551,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
669,Stormcaller's Battlegear,,,Schlachtrüstung des Sturmrufers,风暴召唤者战甲,,Equipo de Batalla del Clamatormentas,Equipamento de Batalha do Clamatormentas,4128894,47152,47153,47154,47155,47156,0,0,0,0,0,0,0,0,0,0,0,0,51848,51849,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
670,The Stormcaller,,,Der Sturmrufer,风暴召唤者,,Clamatormentas,Clamatormentas,4128894,47157,47158,47159,47160,47161,0,0,0,0,0,0,0,0,0,0,0,0,51893,51894,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
671,Earthshatterer's Battlegear,,,Schlachtrüstung des Erdspalters,碎地者战甲,,Equipo de Batalla del Trizaterrador,Equipamento de Batalha do Trizaterrador,4128894,47162,47163,47164,47165,47166,47167,47168,47169,47170,0,0,0,0,0,0,0,0,51850,51851,51855,51856,0,0,0,0,2,4,6,8,0,0,0,0,0,0
672,Earthshatterer's Garb,,,Gewand des Erdspalters,碎地者服装,,Atuendo del Trizaterrador,Traje do Trizaterrador,4128894,47171,47172,47173,47174,47175,47176,47177,47178,47179,0,0,0,0,0,0,0,0,46113,51886,51887,46112,0,0,0,0,2,4,6,8,0,0,0,0,0,0
673,Armor of Might,,,Rüstung der Macht,力量装甲,,Armadura de Poderío,Armadura de Poder,4128894,47240,47241,47242,47243,47244,47245,47246,47247,0,0,0,0,0,0,0,0,0,51899,53200,52401,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
674,Armor of Wrath,,,Rüstung des Zorns,愤怒装甲,,Armadura de Cólera,Armadura da Cólera,4128894,47248,47249,47250,47251,47252,47253,47254,47255,0,0,0,0,0,0,0,0,0,53203,52322,53204,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
676,Armor of the Dreadnought,,,Rüstung des Schreckenspanzers,无畏装甲,,Armadura del Acorator,Armadura do Acorator,4128894,47261,47262,47263,47264,47265,47266,47267,47268,47269,0,0,0,0,0,0,0,0,53206,53207,53205,53208,0,0,0,0,2,4,6,8,0,0,0,0,0,0
677,Felheart Attire,,,Kleidung des Teufelsherzen,恶魔之心服装,,Atuendo Corazón Vil,Vestes Coração Negro,4128894,47276,47277,47278,47279,47280,47281,47282,47283,0,0,0,0,0,0,0,0,0,52599,52609,52611,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
678,Nemesis Attire,,,Kleidung des Nemesis,复仇服装,,Atuendo de la Némesis,Vestes da Nêmesis,4128894,47284,47285,47286,47287,47288,47289,47290,47291,0,0,0,0,0,0,0,0,0,52600,52601,52626,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0
679,Doomcaller's Attire,,,Kleidung des Verdammnisrufers,厄运召唤者服装,,Atuendo de Clamacondenas,Trajes Clamacondenas,4128894,47292,47293,47294,47295,47296,0,0,0,0,0,0,0,0,0,0,0,0,52655,52656,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
680,Plagueheart Attire,,,Kleidung des verseuchten Herzens,瘟疫之心服装,,Atuendo Corazón de Peste,Vestes Coração de Pestilência,4128894,47297,47298,47299,47300,47301,47302,47303,47304,47305,0,0,0,0,0,0,0,0,52607,52606,52604,52620,0,0,0,0,2,4,6,8,0,0,0,0,0,0
681,Raiment of the Talon,,,Gewand der Klaue,猛禽服饰,,Vestiduras del Talón,Vestes do Calcanhar,4128894,47390,47391,47392,47393,47394,47395,0,0,0,0,0,0,0,0,0,0,0,52346,52349,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
682,Regalia of the Talon,,,Ornat der Klaue,猛禽礼服,,Atavío del Talón,Traje do Calcanhar,4128894,47396,47397,47398,47399,47400,47401,0,0,0,0,0,0,0,0,0,0,0,52341,52342,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
683,Harness of the Talon,,,Geschirr der Klaue,猛禽套甲,,Arnés del Talón,Arnés do Calcanhar,4128894,47402,47403,47404,47405,47406,47407,0,0,0,0,0,0,0,0,0,0,0,52368,52372,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
684,Regalia of the Guardian,,,Ornat des Wächters,守护者礼服,,Vestiduras del Guardián,Vestes do Guardião,4128894,47108,47109,47110,47111,47112,47113,0,0,0,0,0,0,0,0,0,0,0,52596,52584,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
685,Vestments of the Guardian,,,Gewänder des Wächters,守护者服饰,,Vestimentas del Guardián,Vestes do Guardião,4128894,47114,47115,47116,47117,47118,47119,0,0,0,0,0,0,0,0,0,0,0,52598,52566,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
686,Vestments of Pestilence,,,Gewänder der Seuche,疫医服饰,,Vestimentas de Pestilencia,Vestes Pestilência,4128894,47228,47229,47230,47231,47232,47233,0,0,0,0,0,0,0,0,0,0,0,41358,41360,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
687,Regalia of Pestilence,,,Ornat der Seuche,疫医礼服,,Atavío de Pestilencia,Traje Pestilência,4128894,47234,47235,47236,47237,47238,47239,0,0,0,0,0,0,0,0,0,0,0,51785,51795,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
688,Stormhowl Battlegear,,,Schlachtrüstung des Sturmgeheuls,风暴之嚎战装,,Equipo de Batalla Aullatormentas,Equipamento de Batalha Uivo da Tempestade,4128894,47180,47181,47182,47183,47184,47185,0,0,0,0,0,0,0,0,0,0,0,41197,41196,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
689,Stormhowl Garb,,,Gewand des Sturmgeheuls,风暴之嚎服饰,,Atuendo Aullatormentas,Traje Uivo da Tempestade,4128894,47186,47187,47188,47189,47190,47191,0,0,0,0,0,0,0,0,0,0,0,46762,51891,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
690,The Stormhowl,,,Das Sturmgeheul,风暴之嚎,,El Aullatormentas,O Uivo da Tempestade,4128894,47192,47193,47194,47195,47196,47197,0,0,0,0,0,0,0,0,0,0,0,41199,41198,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
691,Battlegear of the Brotherhood,,,Schlachtrüstung der Bruderschaft,兄弟会战装,,Equipo de Batalla de la Hermandad,Equipamento de Batalha da Irmandade,4128894,47270,47271,47272,47273,47274,47275,0,0,0,0,0,0,0,0,0,0,0,41361,41363,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
692,Lionheart Armor,,,Löwenherz Rüstung,雄狮之心装甲,,Armadura Corazón de León,Armadura Coração de Leão,4128894,47060,47061,47062,47063,47064,47065,0,0,0,0,0,0,0,0,0,0,0,51826,46000,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
693,Lionheart Battleplate,,,Löwenherz Kriegsplatte,雄狮之心战甲,,Placa de Batalla Corazón de León,Placa de Batalha Coração de Leão,4128894,47066,47067,47068,47069,47070,47071,0,0,0,0,0,0,0,0,0,0,0,51836,51813,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
694,Lionheart Battlegear,,,Löwenherz Schlachtrüstung,雄狮之心战装,,Equipo de Batalla Corazón de León,Equipamento de Batalha Coração de Leão,4128894,47072,47073,47074,47075,47076,47077,0,0,0,0,0,0,0,0,0,0,0,51832,51834,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
